start_id,end_id
10.1109/TC.2023.3329943,10.1145/3584372.3588667
10.1109/TC.2023.3329943,10.1016/j.sasc.2023.200070
10.1109/TC.2023.3329943,10.1109/SSI58917.2023.10387755
10.1109/TC.2023.3329943,10.1109/CIPAE60493.2023.00081
10.1109/TC.2023.3329943,10.1007/s11633-022-1402-8
10.1007/s11760-024-03063-x,10.1108/IR-11-2023-0284
10.1007/s11760-024-03063-x,10.1109/ICACTA58201.2023.10392861
10.1007/s11760-024-03063-x,10.3934/electreng.2024004
10.1007/s11760-024-03063-x,10.1109/ICECA58529.2023.10395674
10.1007/s11760-024-03063-x,10.1109/ICRAMET60171.2023.10366632
10.1007/s11760-024-03063-x,10.1145/3552326.3567492
10.1007/s11760-024-03063-x,10.1109/TLT.2023.3273926
10.1007/s11760-024-03063-x,10.1145/3580305.3599395
10.1007/s11760-024-03063-x,10.1016/j.csbj.2024.01.013
10.1007/s11760-024-03063-x,10.1016/j.micpro.2023.104987
10.1007/s11760-024-03063-x,10.1109/TAI.2024.3376319
10.1007/s11760-024-03063-x,10.1016/j.bspc.2023.105611
10.1007/s11760-024-03063-x,10.1016/j.egyai.2023.100331
10.1007/s11760-024-03063-x,10.1109/ISCTech60480.2023.00094
10.1007/s11760-024-03063-x,10.4230/LIPIcs.ICDT.2023.10
10.1007/s11760-024-03063-x,10.1016/j.specom.2023.103008
10.1007/s11760-024-03063-x,10.1007/s41019-023-00235-6
10.1007/s11760-024-03063-x,10.1109/PuneCon58714.2023.10450006
10.1007/s11760-024-03063-x,10.1145/3615522.3615555
10.1007/s11760-024-03063-x,10.1109/CANDAR60563.2023.00028
10.1007/s11760-024-03063-x,10.1016/j.commatsci.2024.112810
10.1007/s11760-024-03063-x,10.1007/s11042-023-15393-y
10.1007/s11760-024-03063-x,10.1016/j.cviu.2024.103927
10.1007/s11760-024-03063-x,10.1016/j.engappai.2024.108036
10.1007/s11760-024-03063-x,10.1145/3583120.3586957
10.1007/s11760-024-03063-x,10.1145/3595360.3595853
10.1007/s11760-024-03063-x,10.1016/j.knosys.2024.111449
10.1007/s11760-024-03063-x,10.1145/3552326.3587434
10.1007/s11760-024-03063-x,10.1145/3588195.3595942
10.1007/s11760-024-03063-x,10.22489/CinC.2023.164
10.1007/s11760-024-03063-x,10.1109/ACIIS59385.2023.10367332
10.1007/s11760-024-03063-x,10.1145/3589132.3625601
10.1007/s11760-024-03063-x,10.1145/3617695.3617702
10.1108/IR-11-2023-0284,10.2478/amns.2023.2.01665
10.1108/IR-11-2023-0284,10.1145/3600006.3613174
10.1108/IR-11-2023-0284,10.3934/electreng.2024004
10.1108/IR-11-2023-0284,10.1186/s12859-024-05764-z
10.1108/IR-11-2023-0284,10.1016/j.jbi.2024.104603
10.1108/IR-11-2023-0284,10.1145/3615833.3628590
10.1108/IR-11-2023-0284,10.1016/j.jvcir.2023.104033
10.1109/TKDE.2024.3359710,10.1145/3634848.3634859
10.1109/TKDE.2024.3359710,10.1145/3633512
10.1109/TKDE.2024.3359710,10.1145/3581641.3584067
10.1109/TKDE.2024.3359710,10.1109/ICICIS56802.2023.10430275
10.1109/TKDE.2024.3359710,10.1186/s12859-024-05634-8
10.1109/TKDE.2024.3359710,10.1145/3552326.3587434
10.1109/TKDE.2024.3359710,10.1007/s11042-023-16508-1
10.1109/TKDE.2024.3359710,10.1016/j.compbiomed.2024.108195
10.1109/TKDE.2024.3359710,10.1109/ICSIMA59853.2023.10373467
10.1109/TKDE.2024.3359710,10.1145/3615890.3628537
10.1109/TKDE.2024.3359710,10.1109/JIOT.2024.3373783
10.1109/TKDE.2024.3359710,10.1016/j.bspc.2023.105899
10.1109/TKDE.2024.3359710,10.1038/s41524-023-01193-3
10.1109/TKDE.2024.3359710,10.3233/JIFS-223030
10.1109/TKDE.2024.3359710,10.1201/9781032684994-76
10.1109/TKDE.2024.3359710,10.1016/j.aei.2023.102293
10.1109/TKDE.2024.3359710,10.1016/j.bspc.2023.105502
10.1109/TKDE.2024.3359710,10.1016/j.sasc.2023.200070
10.1109/TKDE.2024.3359710,10.1109/TNSE.2023.3300768
10.1109/TKDE.2024.3359710,10.1007/s41315-023-00310-1
10.1109/TKDE.2024.3359710,10.1007/s11042-023-16304-x
10.1109/TKDE.2024.3359710,10.1145/3539618.3591702
10.1109/TKDE.2024.3359710,10.1016/j.cmpb.2024.108117
10.1109/TKDE.2024.3359710,10.1109/ICEDCS60513.2023.00059
10.1109/TKDE.2024.3359710,10.1016/j.displa.2023.102585
10.1109/TKDE.2024.3359710,10.1016/j.knosys.2024.111449
10.1109/TKDE.2024.3359710,10.1109/IW_MSS59200.2023.10368597
10.1109/TKDE.2024.3359710,10.1007/s41019-023-00235-6
10.1109/TKDE.2024.3359710,10.2478/amns.2023.2.01470
10.1109/TKDE.2024.3359710,10.1145/3544549.3585884
10.1109/TKDE.2024.3359710,10.1016/j.bspc.2023.105884
10.1109/TKDE.2024.3359710,10.1109/TBIOM.2024.3377686
10.1109/TKDE.2024.3359710,10.1117/12.3021729
10.1109/TKDE.2024.3359710,10.1145/3606843.3606859
10.1109/TKDE.2024.3359710,10.1117/12.2683433
10.1109/TKDE.2024.3359710,10.1109/AIIIP61647.2023.00007
10.1109/TKDE.2024.3359710,10.1007/s10851-024-01178-x
10.1109/TKDE.2024.3359710,10.1109/HPEC58863.2023.10363590
10.1109/TKDE.2024.3359710,10.1016/j.eswa.2023.122491
10.1109/TKDE.2024.3359710,10.1109/ICRAMET60171.2023.10366632
10.1109/TKDE.2024.3359710,10.1109/ICEDCS60513.2023.00084
10.1109/TKDE.2024.3359710,10.1109/TCSS.2024.3374642
10.1109/TKDE.2024.3359710,10.1145/3618257.3624843
10.1109/TKDE.2024.3359710,10.1016/j.future.2024.03.012
10.1109/TKDE.2024.3359710,10.1145/3588195.3592982
10.1109/TKDE.2024.3359710,10.1109/TMM.2023.3312924
10.1109/TKDE.2024.3359710,10.1016/j.bspc.2023.105465
10.1109/TKDE.2024.3359710,10.1109/TDSC.2023.3264567
10.1109/TKDE.2024.3359710,10.1007/s00521-024-09577-2
10.1007/s11042-024-18461-z,10.1016/j.procs.2023.12.161
10.1007/s11042-024-18461-z,10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023
10.1007/s11042-024-18461-z,10.3390/s24051686
10.1007/s11042-024-18461-z,10.1145/3588195.3592982
10.1007/s11042-024-18461-z,10.1145/3640824.3640869
10.1007/s11042-024-18461-z,10.4230/LIPIcs.ICDT.2023.14
10.1007/s11042-024-18461-z,10.1145/3580305.3599395
10.1007/s11042-024-18461-z,10.1016/j.ins.2024.120272
10.1007/s11042-024-18461-z,10.4230/LIPIcs.ICDT.2024.20
10.1007/s11042-024-18461-z,10.1142/S0219467825500561
10.1007/s11042-024-18461-z,10.1145/3579856.3582826
10.1007/s11042-024-18461-z,10.3934/electreng.2024004
10.1007/s11042-024-18461-z,10.1109/SmartCloud58862.2023.00020
10.1007/s11042-024-18461-z,10.1145/3609956.3609968
10.1007/s11042-024-18461-z,10.1109/TC.2023.3329943
10.1007/s11042-024-18461-z,10.1109/ICEDCS60513.2023.00059
10.1007/s11042-024-18461-z,10.1145/3618257.3624843
10.1007/s11042-024-18461-z,10.1016/j.bspc.2023.105750
10.1007/s11042-024-18461-z,10.1109/ICDACAI59742.2023.00127
10.1007/s11042-024-18461-z,10.1016/j.compbiomed.2024.108066
10.1007/s11042-024-18461-z,10.1109/CANDARW60564.2023.00013
10.1007/s11042-024-18461-z,10.1016/j.displa.2023.102585
10.1007/s11042-024-18461-z,10.1109/ACCESS.2023.3345452
10.1007/s11042-024-18461-z,10.1145/3592686.3592756
10.1007/s11042-024-18461-z,10.1109/ACIIS59385.2023.10367332
10.1007/s11042-024-18461-z,10.1016/j.cpc.2023.108935
10.1007/s11042-024-18461-z,10.1109/AIIIP61647.2023.00007
10.1007/s11042-024-18461-z,10.1186/s13634-023-01094-z
10.1007/s11042-024-18461-z,10.1021/acs.jcim.3c00870
10.1007/s11042-024-18461-z,10.1109/NKCon59507.2023.10396396
10.1109/ACCESS.2023.3346997,10.1145/3544549.3585884
10.1109/ACCESS.2023.3346997,10.1016/j.calphad.2023.102658
10.1109/ACCESS.2023.3346997,10.1145/3581641.3584067
10.1109/ACCESS.2023.3346997,10.1109/ICRASET59632.2023.10420257
10.1109/ACCESS.2023.3346997,10.1016/j.knosys.2024.111449
10.1109/ACCESS.2023.3346997,10.1016/j.cpc.2023.108935
10.1109/ACCESS.2023.3346997,10.3390/s24020507
10.1109/ACCESS.2023.3346997,10.1016/j.csbj.2023.12.001
10.1109/ACCESS.2023.3346997,10.1109/DESSERT61349.2023.10416500
10.1109/ACCESS.2023.3346997,10.4230/LIPIcs.ICDT.2024.4
10.1109/ACCESS.2023.3346997,10.1109/ICEFEET59656.2023.10452246
10.1109/ACCESS.2023.3346997,10.1016/j.compgeo.2023.105967
10.1109/ACCESS.2023.3346997,10.1109/BIOSIG58226.2023.10345977
10.1109/ACCESS.2023.3346997,10.1109/TKDE.2024.3359710
10.1109/ACCESS.2023.3346997,10.1016/j.ins.2024.120421
10.1109/ACCESS.2023.3346997,10.1016/j.eswa.2023.122754
10.1109/ACCESS.2023.3346997,10.1145/3584371.3612990
10.1109/ACCESS.2023.3346997,10.1109/BigDIA60676.2023.10429411
10.1109/ACCESS.2023.3346997,10.48786/edbt.2023.74
10.1109/ACCESS.2023.3346997,10.1109/SmartCloud58862.2023.00020
10.1109/ACCESS.2023.3346997,10.1016/j.bspc.2023.105793
10.1109/ACCESS.2023.3346997,10.1145/3639390.3639393
10.1109/ACCESS.2023.3346997,10.1109/SSI58917.2023.10387755
10.1109/ACCESS.2023.3346997,10.1016/j.commatsci.2024.112810
10.1016/j.bspc.2023.105611,10.1007/s40031-024-01006-1
10.1016/j.bspc.2023.105611,10.1016/j.engappai.2023.107500
10.1016/j.bspc.2023.105611,10.1145/3584371.3613022
10.1016/j.bspc.2023.105611,10.1108/VJIKMS-09-2021-0222
10.1016/j.bspc.2023.105611,10.1109/ICoSNIKOM60230.2023.10364398
10.1016/j.bspc.2023.105611,10.1117/12.3021729
10.1016/j.bspc.2023.105611,10.1109/TBIOM.2024.3377686
10.1016/j.bspc.2023.105611,10.1109/ICTBIG59752.2023.10456032
10.1016/j.bspc.2023.105611,10.1109/BIOSIG58226.2023.10345994
10.1016/j.bspc.2023.105611,10.1109/IEMENTech60402.2023.10423464
10.1016/j.bspc.2023.105611,10.1007/s10851-024-01178-x
10.1016/j.bspc.2023.105615,10.1109/ICACIC59454.2023.10435349
10.1016/j.bspc.2023.105615,10.1145/3617694.3623223
10.1016/j.bspc.2023.105615,10.1016/j.iswa.2023.200310
10.1016/j.bspc.2023.105615,10.1145/3584372.3588676
10.1016/j.bspc.2023.105615,10.1007/s11042-023-16066-6
10.1016/j.bspc.2023.105615,10.1145/3609987.3609994
10.1016/j.bspc.2023.105615,10.3390/s24051686
10.1016/j.bspc.2023.105615,10.1007/s11042-023-15959-w
10.1016/j.bspc.2023.105615,10.1145/3631802.3631821
10.1016/j.bspc.2023.105615,10.26615/978-954-452-090-8_002
10.1016/j.bspc.2023.105615,10.1145/3603165.3607435
10.1016/j.bspc.2023.105615,10.1109/TIFS.2023.3280742
10.1016/j.bspc.2023.105615,10.1109/JBHI.2023.3331975
10.1016/j.bspc.2023.105615,10.1145/3555776.3577733
10.1016/j.bspc.2023.105615,10.1145/3581641.3584067
10.1016/j.bspc.2023.105615,10.1038/s41524-023-01193-3
10.1016/j.bspc.2023.105615,10.1109/TNET.2024.3352029
10.1016/j.bspc.2023.105615,10.1016/j.procs.2023.12.161
10.1016/j.bspc.2023.105615,10.1145/3583133.3590662
10.1016/j.bspc.2023.105615,10.1109/MICC59384.2023.10419720
10.1016/j.bspc.2023.105615,10.1007/s41315-023-00310-1
10.1016/j.bspc.2023.105615,10.1007/s10115-023-02009-y
10.1016/j.bspc.2023.105615,10.1016/j.csbj.2023.12.001
10.1016/j.bspc.2023.105615,10.1109/ICEFEET59656.2023.10452246
10.1016/j.bspc.2023.105615,10.1109/CIPAE60493.2023.00019
10.1016/j.bspc.2023.105615,10.1145/3583788.3583819
10.1016/j.bspc.2023.105615,10.1016/j.iswa.2023.200320
10.1016/j.bspc.2023.105615,10.1007/s11128-024-04288-y
10.3390/s24010008,10.1145/3631802.3631821
10.3390/s24010008,10.1109/CIPAE60493.2023.00053
10.3390/s24010008,10.1016/j.eswa.2023.122754
10.3390/s24010008,10.1109/JBHI.2024.3352513
10.3390/s24010008,10.1016/j.procs.2023.12.161
10.3390/s24010008,10.1145/3614321.3614381
10.3390/s24010008,10.1016/j.cviu.2024.103927
10.3390/s24010008,10.4230/LIPIcs.ICDT.2023.3
10.3390/s24010008,10.1145/3633512
10.3390/s24010008,10.1109/ACCESS.2023.3349148
10.3390/s24010008,10.1016/j.cad.2023.103630
10.3390/s24010008,10.1016/j.compbiomed.2024.108066
10.3390/s24010008,10.1021/acs.jcim.3c01455
10.3390/s24010008,10.3390/s24020507
10.3390/s24010008,10.48786/edbt.2023.48
10.3390/s24010008,10.1145/3584372.3588680
10.3390/s24010008,10.1002/sam.11673
10.1016/j.jvcir.2023.104033,10.1007/s12530-023-09559-0
10.1016/j.jvcir.2023.104033,10.1109/JIOT.2024.3365714
10.1016/j.jvcir.2023.104033,10.1145/3596225.3596230
10.1016/j.jvcir.2023.104033,10.1186/s40537-023-00857-7
10.1016/j.jvcir.2023.104033,10.1145/3597926.3598116
10.1016/j.jvcir.2023.104033,10.14733/cadaps.2024.S17.132-143
10.1016/j.jvcir.2023.104033,10.3390/s24041259
10.1016/j.jvcir.2023.104033,10.1109/SUMMA60232.2023.10349498
10.1016/j.jvcir.2023.104033,10.1007/s11042-023-17013-1
10.1016/j.jvcir.2023.104033,10.1145/3552326.3587434
10.1016/j.jvcir.2023.104033,10.1016/j.specom.2023.103008
10.1016/j.jvcir.2023.104033,10.3934/electreng.2024004
10.1016/j.jvcir.2023.104033,10.1145/3580305.3599395
10.1016/j.jvcir.2023.104033,10.1007/s11128-024-04346-5
10.1016/j.jvcir.2023.104033,10.1109/CIPAE60493.2023.00019
10.1016/j.jvcir.2023.104033,10.1007/s10489-023-05231-x
10.1016/j.jvcir.2023.104033,10.1016/j.eswa.2023.121924
10.1016/j.jvcir.2023.104033,10.2478/amns.2023.2.01470
10.1016/j.jvcir.2023.104033,10.1109/ACCESS.2024.3349487
10.1016/j.jvcir.2023.104033,10.1016/j.aei.2023.102224
10.1016/j.jvcir.2023.104033,10.1007/s00521-024-09577-2
10.1016/j.jvcir.2023.104033,10.1109/TNET.2024.3352029
10.1016/j.jvcir.2023.104033,10.1109/IISEC59749.2023.10391023
10.1016/j.jvcir.2023.104033,10.1109/VizSec60606.2023.00011
10.1016/j.jvcir.2023.104033,10.2478/amns.2023.1.00093
10.1016/j.jvcir.2023.104033,10.1016/j.media.2024.103087
10.1016/j.jvcir.2023.104033,10.1145/3630202.3630225
10.1016/j.jvcir.2023.104033,10.1145/3592307.3592330
10.1016/j.jvcir.2023.104033,10.1109/MICC59384.2023.10419720
10.1016/j.jvcir.2023.104033,10.1016/j.eswa.2023.121709
10.1016/j.jvcir.2023.104033,10.1109/ICSIMA59853.2023.10373533
10.1016/j.jvcir.2023.104033,10.1109/ICRAMET60171.2023.10366632
10.1016/j.jvcir.2023.104033,10.1007/s11042-023-17854-w
10.1016/j.jvcir.2023.104033,10.1016/j.patcog.2023.110170
10.1016/j.jvcir.2023.104033,10.1145/3638837.3638845
10.1016/j.jvcir.2023.104033,10.1016/j.engappai.2024.108036
10.1016/j.jvcir.2023.104033,10.1145/3594315.3594407
10.1016/j.jvcir.2023.104033,10.1016/j.eswa.2023.122050
10.1016/j.jvcir.2023.104033,10.1109/IW_MSS59200.2023.10368597
10.3233/JIFS-231852,10.1117/12.3021729
10.3233/JIFS-231852,10.2478/amns.2023.2.01665
10.3233/JIFS-231852,10.1109/SITA60746.2023.10373691
10.3233/JIFS-231852,10.1109/TII.2023.3297139
10.3233/JIFS-231852,10.1145/3589132.3625601
10.3233/JIFS-231852,10.1016/j.eswa.2023.121709
10.3233/JIFS-231852,10.1109/JBHI.2023.3311677
10.3233/JIFS-231852,10.1007/s10115-023-01948-w
10.3233/JIFS-231852,10.1021/acs.jcim.3c01810
10.3233/JIFS-231852,10.1109/TCSS.2024.3355113
10.3233/JIFS-231852,10.4230/LIPIcs.ICDT.2023.8
10.3233/JIFS-231852,10.1007/s10489-023-05231-x
10.3233/JIFS-231852,10.1109/ICEDCS60513.2023.00084
10.3233/JIFS-231852,10.1007/s11042-023-15714-1
10.3233/JIFS-231852,10.1145/3615887.3627753
10.3233/JIFS-231852,10.3390/s24010008
10.3233/JIFS-231852,10.1109/ACCESS.2024.3381032
10.3233/JIFS-231852,10.4230/LIPIcs.MFCS.2023.39
10.3233/JIFS-231852,10.1109/NEleX59773.2023.10421720
10.3233/JIFS-231852,10.36680/j.itcon.2024.006
10.3233/JIFS-231852,10.1109/TIFS.2024.3368892
10.3233/JIFS-231852,10.1007/s12559-023-10193-w
10.3233/JIFS-231852,10.1016/j.eswa.2023.121489
10.3233/JIFS-231852,10.1007/s11042-024-18298-6
10.3233/JIFS-231852,10.1145/3580305.3599352
10.3233/JIFS-231852,10.1145/3576840.3578281
10.3233/JIFS-231852,10.1145/3555776.3577652
10.3233/JIFS-231852,10.1109/HPEC58863.2023.10363590
10.3233/JIFS-231852,10.1016/j.compbiomed.2024.108124
10.3233/JIFS-231852,10.1109/IMCOM60618.2024.10418292
10.1109/ACCESS.2024.3349487,10.1145/3544549.3585794
10.1109/ACCESS.2024.3349487,10.1109/ICDACAI59742.2023.00127
10.1109/ACCESS.2024.3349487,10.1145/3627535.3638478
10.1109/ACCESS.2024.3349487,10.1145/3592307.3592335
10.1109/ACCESS.2024.3349487,10.1109/C358072.2023.10436245
10.1109/ACCESS.2024.3349487,10.1016/j.compgeo.2023.105967
10.1109/ACCESS.2024.3349487,10.1109/ACII59096.2023.10388135
10.1109/ACCESS.2024.3349487,10.48786/edbt.2023.53
10.1109/ACCESS.2024.3349487,10.1145/3580305.3599543
10.1109/ACCESS.2024.3349487,10.1145/3555041.3590816
10.1109/ACCESS.2024.3349487,10.1016/j.procs.2023.12.042
10.1109/ACCESS.2024.3349487,10.1109/AIIIP61647.2023.00007
10.1109/ACCESS.2024.3349487,10.1145/3634848.3634859
10.1109/ACCESS.2024.3349487,10.1007/s11042-023-16751-6
10.1109/ACCESS.2024.3349487,10.1109/TII.2023.3297139
10.1109/ACCESS.2024.3349487,10.1038/s41524-023-01193-3
10.1109/ACCESS.2024.3349487,10.1016/j.dsm.2023.12.002
10.1109/ACCESS.2024.3349487,10.1145/3588195.3595942
10.1109/ACCESS.2024.3349487,10.1109/ICNGN59831.2023.10396786
10.1109/ACCESS.2024.3349487,10.1145/3600006.3613174
10.1109/ACCESS.2024.3349487,10.1016/j.jnlest.2024.100234
10.1109/ACCESS.2024.3349487,10.1145/3555776.3577652
10.1109/ACCESS.2024.3349487,10.1016/j.iswa.2023.200320
10.1109/ACCESS.2024.3349487,10.1109/GHTC56179.2023.10354568
10.1109/ACCESS.2024.3349487,10.1109/ICITES59818.2023.10356864
10.1109/ACCESS.2024.3349487,10.1016/j.bspc.2023.105502
10.1109/ACCESS.2024.3349487,10.1109/TIFS.2023.3324326
10.1109/ACCESS.2024.3349487,10.1007/s00521-023-09296-0
10.1109/TII.2023.3297139,10.1145/3543873.3587563
10.1109/TII.2023.3297139,10.1145/3603165.3607435
10.1109/TII.2023.3297139,10.1145/3614321.3614381
10.1109/TII.2023.3297139,10.1016/j.engappai.2023.107500
10.1109/TII.2023.3297139,10.1016/j.cageo.2023.105479
10.1109/TII.2023.3297139,10.1145/3555041.3589404
10.1109/TII.2023.3297139,10.1145/3577193.3593734
10.1109/TII.2023.3297139,10.2478/amns.2023.1.00473
10.1109/TII.2023.3297139,10.1109/DESSERT61349.2023.10416500
10.1109/TII.2023.3297139,10.1145/3580305.3599352
10.1109/TII.2023.3297139,10.1145/3592980.3595311
10.1109/TII.2023.3297139,10.1145/3614008.3614044
10.1109/TII.2023.3297139,10.1145/3588195.3595942
10.1109/TII.2023.3297139,10.1145/3584372.3589935
10.1109/TII.2023.3297139,10.1016/j.bspc.2023.105791
10.1109/TII.2023.3297139,10.1145/3592980.3595316
10.1109/TII.2023.3297139,10.1109/ACCESS.2023.3344680
10.1109/TII.2023.3297139,10.1007/s11042-024-18990-7
10.1109/TII.2023.3297139,10.1016/j.bspc.2024.106069
10.1109/TII.2023.3297139,10.1007/s00521-024-09577-2
10.1109/TII.2023.3297139,10.1145/3594315.3594407
10.1109/TII.2023.3297139,10.3390/s24010008
10.1109/TII.2023.3297139,10.1007/s11128-024-04346-5
10.1109/TII.2023.3297139,10.1016/j.eswa.2023.122841
10.1109/TII.2023.3297139,10.1002/widm.1525
10.1109/TII.2023.3297139,10.1007/s41315-023-00310-1
10.1109/TII.2023.3297139,10.1016/j.eswa.2023.122050
10.1109/TII.2023.3297139,10.1145/3615522.3615555
10.1109/TII.2023.3297139,10.1145/3639390.3639393
10.1109/TII.2023.3297139,10.1109/ACII59096.2023.10388135
10.1007/s11042-023-17997-w,10.1007/s11042-024-18461-z
10.1007/s11042-023-17997-w,10.1109/ICDACAI59742.2023.00127
10.1007/s11042-023-17997-w,10.1145/3579856.3582826
10.1007/s11042-023-17997-w,10.36680/j.itcon.2024.006
10.1007/s11042-023-17997-w,10.1109/JBHI.2023.3331975
10.1007/s11042-023-17997-w,10.1145/3633053.3633059
10.1007/s11042-023-17997-w,10.1145/3634848.3634859
10.1007/s11042-023-17997-w,10.1016/j.eswa.2024.123388
10.1007/s11042-023-17997-w,10.1016/j.patcog.2023.110170
10.1007/s11042-023-17997-w,10.1109/MODELS-C59198.2023.00009
10.1007/s11042-023-17997-w,10.1109/TMM.2023.3301276
10.1007/s11042-023-17997-w,10.1007/s11633-022-1402-8
10.1007/s11042-023-17997-w,10.3390/s24051686
10.1007/s11042-023-17997-w,10.1145/3580305.3599543
10.1007/s11042-023-17997-w,10.1016/j.procs.2023.12.161
10.1007/s11042-023-17997-w,10.1109/ACIIS59385.2023.10367332
10.1007/s11042-023-17997-w,10.1016/j.conengprac.2024.105843
10.1007/s11042-023-17997-w,10.1109/SIoT60039.2023.10389856
10.1007/s11042-023-17997-w,10.1145/3576841.3589614
10.1007/s11042-023-17997-w,10.1109/ACCESS.2024.3381032
10.1007/s11042-023-17997-w,10.1007/s10115-023-01948-w
10.1007/s11042-023-17997-w,10.1109/BIOSIG58226.2023.10345997
10.1007/s11042-023-17997-w,10.2478/amns.2023.2.00315
10.1007/s11042-023-17997-w,10.1016/j.cviu.2024.103927
10.1007/s11042-023-17997-w,10.4230/LIPIcs.ICDT.2023.20
10.1007/s11042-023-17997-w,10.1016/j.commatsci.2024.112810
10.1007/s11042-023-17997-w,10.1109/TLT.2023.3322128
10.1109/TDSC.2023.3264567,10.1109/ICOIACT59844.2023.10455894
10.1109/TDSC.2023.3264567,10.1109/CISCT57197.2023.10351417
10.1109/TDSC.2023.3264567,10.1016/j.patcog.2023.110240
10.1109/TDSC.2023.3264567,10.1109/IISEC59749.2023.10391023
10.1109/TDSC.2023.3264567,10.1145/3638837.3638845
10.1109/TDSC.2023.3264567,10.1109/OCIT59427.2023.10430516
10.1109/TDSC.2023.3264567,10.1145/3639390.3639393
10.1109/TDSC.2023.3264567,10.1109/TSMC.2023.3301001
10.1109/TDSC.2023.3264567,10.1007/s00500-023-09418-9
10.1109/TDSC.2023.3264567,10.4230/LIPIcs.ICDT.2023.8
10.1109/TDSC.2023.3264567,10.1016/j.bspc.2023.105884
10.1109/TDSC.2023.3264567,10.1007/s11042-023-15139-w
10.1109/JBHI.2024.3352513,10.1109/TSC.2024.3356728
10.1109/JBHI.2024.3352513,10.1109/IJCB57857.2023.10449189
10.1109/JBHI.2024.3352513,10.1109/IISEC59749.2023.10391023
10.1109/JBHI.2024.3352513,10.3233/JIFS-231852
10.1109/JBHI.2024.3352513,10.1145/3624717
10.1109/JBHI.2024.3352513,10.3233/JIFS-223030
10.1109/JBHI.2024.3352513,10.1109/TKDE.2023.3310038
10.1109/JBHI.2024.3352513,10.1007/s41315-023-00310-1
10.1109/JBHI.2024.3352513,10.1007/s00778-024-00846-z
10.1109/JBHI.2024.3352513,10.1007/s00521-024-09577-2
10.1109/JBHI.2024.3352513,10.4230/LIPIcs.ICDT.2023.5
10.1109/JBHI.2024.3352513,10.1145/3618257.3624843
10.1109/JBHI.2024.3352513,10.1016/j.compbiomed.2024.108224
10.1109/JBHI.2024.3352513,10.1145/3620678.3624668
10.1109/JBHI.2024.3352513,10.1016/j.eswa.2024.123388
10.1109/JBHI.2024.3352513,10.1109/CIPAE60493.2023.00081
10.1109/JBHI.2024.3352513,10.1021/acs.jcim.3c01455
10.1109/JBHI.2024.3352513,10.1109/TIT.2023.3344717
10.1109/JBHI.2024.3352513,10.1109/VCIP59821.2023.10402756
10.1109/JBHI.2024.3352513,10.1109/CINTI59972.2023.10381957
10.1109/JBHI.2024.3352513,10.1109/ICEDCS60513.2023.00084
10.1109/JBHI.2024.3352513,10.1109/TPAMI.2024.3350049
10.1109/JBHI.2024.3352513,10.1016/j.iswa.2024.200351
10.1016/j.eswa.2023.121324,10.1016/j.compbiomed.2024.108224
10.1016/j.eswa.2023.121324,10.1109/TBIOM.2023.3327287
10.1016/j.eswa.2023.121324,10.1016/j.conengprac.2024.105843
10.1016/j.eswa.2023.121324,10.1109/ICEDCS60513.2023.00105
10.1016/j.eswa.2023.121324,10.1109/OCIT59427.2023.10430516
10.1016/j.eswa.2023.121324,10.1145/3588195.3595942
10.1016/j.eswa.2023.121324,10.1016/j.bspc.2023.105793
10.1016/j.eswa.2023.121324,10.1145/3624717
10.1016/j.eswa.2023.121324,10.1109/THMS.2023.3329536
10.1016/j.eswa.2023.121324,10.1109/IJCB57857.2023.10449189
10.1016/j.eswa.2023.121324,10.1016/j.specom.2024.103039
10.1016/j.eswa.2023.121324,10.1002/widm.1525
10.1007/s11042-023-15959-w,10.1109/MNET.2024.3374080
10.1007/s11042-023-15959-w,10.1007/s41315-023-00310-1
10.1007/s11042-023-15959-w,10.1109/TCSS.2024.3355113
10.1007/s11042-023-15959-w,10.1145/3631802.3631821
10.1007/s11042-023-15959-w,10.1016/j.ascom.2024.100791
10.1007/s11042-023-15959-w,10.1016/j.sasc.2023.200070
10.1007/s11042-023-15959-w,10.1145/3592980.3595323
10.1007/s11042-023-15959-w,10.1109/ICEIC61013.2024.10457244
10.1007/s11042-023-15959-w,10.1145/3588195.3592982
10.1007/s11042-023-15959-w,10.1016/j.eswa.2024.123388
